client_id,idade,renda_mensal,tempo_emprego_anos,qtd_contas,score_credito,historico_atrasos,valor_emprestimo,parcelas,inadimplente
411,63,5582.0,3.3,2,466.1200788420555,0,4723.98,44,0
412,70,3821.79,0.2,0,537.2181254046682,0,15454.25,5,0
413,23,13249.3,1.9,3,636.6612244294021,1,11850.8,21,1
414,52,7244.11,6.6,2,677.1394434890316,1,27660.22,29,0
415,58,2768.56,0.3,3,505.1645893378325,1,16700.83,9,0
416,54,1125.86,13.5,4,519.0724080612761,0,20557.79,57,1
417,41,1352.53,8.9,1,422.01768246765664,0,47122.3,39,1
418,46,6289.18,0.2,1,621.4352208276996,0,8204.95,58,0
419,66,1800.37,8.1,1,526.7861098029261,0,19728.64,58,0
420,63,1330.83,1.4,2,766.3031378211847,0,13225.55,29,1
421,70,1625.44,5.6,1,640.9808799649595,0,27683.72,49,1
422,48,1720.02,1.6,3,582.8554256543225,1,36948.64,36,0
423,52,5887.1,1.7,4,535.8887572455548,2,40940.9,13,0
424,50,2629.65,3.0,2,450.5329779805771,0,26007.19,40,0
425,69,994.36,4.5,3,463.21282230545694,0,42818.37,7,0
426,38,3055.92,0.1,1,537.7859045427865,2,39361.24,54,1
427,49,3561.06,2.7,1,530.1097117975695,0,8271.7,9,0
428,40,2031.5,0.6,4,500.08281571540056,0,12648.72,38,0
429,50,7515.39,1.3,3,637.7094727442344,2,33750.17,7,0
430,20,2128.66,1.3,1,651.426559241486,1,48752.3,58,1
431,35,7234.89,1.9,3,554.1367602698272,2,19118.42,7,0
432,42,4805.07,1.2,2,793.5152268265317,0,11875.49,29,1
433,59,6255.93,0.3,2,425.32706334839077,0,43521.91,31,0
434,48,1237.88,0.5,4,605.8163898972264,1,10380.79,29,0
435,71,3224.87,0.1,2,578.1419795912075,0,35021.71,34,1
436,20,2857.6,1.9,2,544.9299118032743,0,2195.33,27,0
437,57,955.65,9.3,4,530.233715398694,0,1439.54,44,1
438,63,7215.95,0.4,4,599.3040117087642,0,22852.55,52,0
439,41,1550.11,8.8,2,577.4472172678271,1,32998.74,36,0
440,67,1830.5,4.0,1,560.812347288744,0,7550.51,17,0
441,49,1325.24,3.0,1,470.1280365010625,1,38312.18,43,0
442,64,5223.64,3.1,2,438.18881821895013,0,6872.46,36,0
443,39,879.41,5.3,2,571.1483524804435,0,26918.54,37,0
444,40,4886.83,0.3,2,559.790389550347,0,15760.81,56,0
445,19,6874.75,2.1,2,580.2963139723172,0,37736.54,22,0
446,44,4581.32,3.6,2,589.1378202110491,2,40303.78,58,1
447,59,5271.67,2.7,2,547.7497658117182,3,3771.52,26,0
448,19,5473.3,5.4,2,578.7592576181794,1,10033.93,36,0
449,43,1394.74,0.2,2,514.6471691896505,1,44685.88,36,1
450,34,9393.64,3.5,6,752.3945809163283,1,21072.84,53,0
451,57,2063.05,2.3,2,520.0259851850032,2,24098.43,48,0
452,50,2826.77,1.4,1,562.9019290534659,0,8817.18,29,0
453,26,2284.47,1.2,3,527.621121088612,1,49747.29,52,1
454,60,4417.08,2.9,1,525.9418459795097,0,46190.86,23,0
455,71,1938.31,6.6,5,602.4641566637947,2,600.22,35,0
456,65,3144.88,2.1,2,589.7765790116988,0,27761.37,41,0
457,56,1109.57,5.2,1,554.053960962479,2,43677.24,42,0
458,46,7568.36,1.5,2,571.6524008445689,0,21811.41,46,0
459,59,5097.94,0.3,1,528.0186449006729,0,22122.31,38,0
460,72,2359.47,0.2,0,640.1725637726161,1,19277.68,57,1
461,43,2048.13,0.2,5,805.5192742590714,0,1927.0,27,0
462,52,4992.55,1.4,3,512.5158722766781,0,39619.03,9,0
463,67,1692.84,1.2,1,639.3963223734605,0,23110.87,52,1
464,42,3295.43,3.8,4,604.4948957020711,1,26787.75,52,0
465,41,7548.61,4.1,0,666.862975813259,0,13156.41,12,1
466,30,1557.74,0.2,2,669.6792960496072,0,39313.87,12,0
467,24,4003.33,0.7,0,620.5412697218661,0,39790.55,40,0
468,74,3837.51,1.0,4,596.01794238849,1,27869.58,26,0
469,53,2757.64,2.4,4,556.5549800351554,1,45279.08,46,1
470,62,1992.15,0.5,2,523.5039646891364,0,6236.27,12,0
471,37,7878.07,0.4,2,590.3154339048215,0,39438.02,47,0
472,18,1848.16,8.6,3,471.54111685823193,1,28149.92,28,0
473,25,699.5,4.9,1,540.6144009882531,1,11935.15,32,1
474,63,4976.23,0.6,4,710.6853624472569,0,7049.04,29,1
475,33,1140.2,1.6,0,609.8512221079691,0,15399.85,46,0
476,31,5184.9,1.3,2,689.266441893555,1,42887.64,21,0
477,29,8672.59,4.7,0,746.9643886658424,2,39487.16,3,0
478,68,4933.48,2.1,0,582.2970544085183,0,32434.06,35,1
479,40,7024.29,0.4,6,620.7325834193641,0,4971.19,13,0
480,32,15003.51,4.0,2,569.8154105847244,0,47764.12,52,0
481,45,6460.15,1.5,1,518.7394239524393,0,15619.29,56,0
482,51,3883.37,0.9,2,504.7031740667595,1,30546.5,36,0
483,19,11016.6,1.4,4,684.3150372596491,2,40253.54,40,0
484,49,12134.65,2.1,1,620.8627280485648,0,7076.36,18,0
485,40,12271.29,1.3,5,784.6603072081052,0,32783.74,3,0
486,39,2010.79,0.8,1,697.2052012923891,0,2098.65,43,0
487,68,1009.07,1.5,0,526.8787010463632,0,5538.57,30,1
488,42,1914.95,0.1,1,684.0342180226771,0,36295.61,17,1
489,39,5233.91,4.4,1,569.4924460897745,2,8176.57,18,1
490,39,3385.74,0.6,0,721.6859709129002,2,22453.58,48,0
491,66,2527.07,0.1,4,551.366612275698,0,12792.46,34,0
492,69,4667.53,3.2,1,494.75740397573276,3,21350.86,41,0
493,59,919.06,4.5,2,520.4244922938591,0,4322.4,3,0
494,23,3337.36,5.0,4,525.5335097585087,0,37867.58,50,0
495,32,7293.7,2.0,2,515.9748235381336,1,4412.54,11,0
496,71,4626.02,0.7,4,542.7391724394893,0,41976.77,31,1
497,60,5184.6,4.0,2,685.6691870325237,0,33299.14,27,0
498,54,10698.92,3.6,4,779.6044208266185,0,21120.99,13,0
499,50,2827.32,0.8,4,466.9810484446496,0,43391.08,44,1
500,25,1767.86,7.0,3,726.3513042833149,1,9713.5,13,0
501,70,7720.33,0.3,3,552.2296284025572,0,13595.93,8,0
502,61,7607.55,12.2,1,634.7882531202234,0,7287.62,36,0
503,61,4659.36,5.9,1,434.5853969426703,0,19387.65,52,1
504,22,2622.03,3.5,3,652.4035017344856,0,49343.29,46,0
505,56,2984.25,8.4,2,399.4687603183937,0,8470.86,16,0
506,21,1073.39,3.8,3,631.3935072310165,1,41633.34,10,1
507,23,7261.61,0.6,1,625.7256047029337,0,32768.06,27,0
508,62,7059.44,1.8,2,619.1007634295468,0,1282.8,6,1
509,49,1043.83,0.2,2,526.5089849367071,0,47272.06,52,0
510,69,5967.63,1.5,2,654.9526674429644,0,48569.02,33,0
511,47,4118.65,4.1,1,639.1081509416717,1,46282.58,23,0
512,64,1316.09,1.5,2,579.004721635888,1,25336.11,47,0
513,52,1135.92,1.2,2,667.1850307175193,0,11408.57,34,0
514,72,4019.03,2.7,1,590.4395853434495,1,19867.6,57,0
515,57,2168.6,6.2,2,652.8777158908762,0,30902.48,16,0
516,69,12784.12,0.1,4,587.412067260591,1,19252.4,54,0
517,33,6387.38,1.5,3,621.6701991109541,1,35554.5,30,0
518,30,4354.45,0.5,0,657.4722941075262,0,39880.99,27,0
519,67,4529.94,3.6,4,560.2087426381966,1,10864.95,30,1
520,59,8644.63,0.3,2,476.6163413745805,0,20544.62,17,0
521,47,5867.68,3.3,2,627.6079005548155,0,47908.35,54,0
522,36,4446.24,1.0,2,718.9391378612929,0,12865.44,58,1
523,34,1360.75,0.7,3,629.9150972957445,0,17649.15,53,1
524,73,34529.09,8.3,0,631.8142314696373,0,2265.19,48,0
525,36,1233.31,0.1,1,595.782389350336,2,16952.12,46,0
526,45,2321.49,1.7,1,673.9118652773201,1,18861.1,24,0
527,72,793.31,0.1,1,581.4064583862063,0,5441.86,49,0
528,43,4587.26,2.0,2,554.6101218873139,0,571.39,8,0
529,54,3364.01,2.1,1,710.5298252874866,1,28982.57,53,0
530,43,5498.45,1.2,1,546.9461681707318,0,15425.57,4,0
531,70,741.55,0.4,1,688.947094645175,1,1382.28,8,0
532,40,7261.38,1.4,3,710.5935461957708,0,43067.24,57,1
533,26,1562.51,3.3,0,656.6816932062061,0,29428.28,25,0
534,29,2645.98,4.6,1,475.07644804273673,0,8972.83,28,1
535,70,6280.83,2.3,1,602.7154909222497,0,43329.71,13,0
536,18,3673.92,2.7,3,579.8000002941383,0,13052.51,3,0
537,18,3887.63,0.7,4,550.4000744664687,0,11758.56,30,0
538,64,5649.62,1.0,1,614.2751587346428,0,44784.39,24,0
539,51,4200.81,0.5,2,676.9206347497548,0,9383.17,43,1
540,49,2269.04,0.9,4,554.1447339868802,1,44009.8,15,0
541,71,2609.27,0.8,2,582.8617325726326,1,40247.18,43,0
542,65,3531.59,2.2,0,575.8941066168012,0,15833.99,49,0
543,42,1456.16,2.5,0,716.3871045544312,0,2202.66,52,0
544,57,6613.09,8.7,2,574.2899382189413,0,4587.37,38,0
545,62,3755.3,0.7,4,476.55943422382546,1,5921.65,24,0
546,70,3164.72,3.1,0,442.6565161009486,0,44594.54,6,0
547,18,7738.76,5.1,0,636.272956656597,0,20499.78,46,0
548,33,2707.85,2.5,0,523.9318260114098,0,2110.22,43,0
549,56,2576.18,0.9,2,666.8724505272478,0,28049.15,20,1
550,22,2022.92,0.9,1,466.8780011492869,1,10795.62,40,0
551,39,3922.38,0.1,3,546.1087833389392,0,12138.74,19,1
552,46,3815.24,1.1,1,466.9431150479852,1,8461.67,27,0
553,72,1749.3,4.1,3,643.4610715548923,0,38220.06,19,0
554,20,2585.94,0.1,2,664.884754062465,0,530.34,31,0
555,29,1758.68,0.7,1,633.86251576366,0,22229.72,47,0
556,43,1696.13,3.7,2,491.40636795961575,0,4800.12,46,0
557,33,747.01,4.6,2,525.4236255889334,0,27842.54,48,0
558,68,2478.16,1.8,1,623.4313988611553,0,17626.62,10,1
559,54,763.74,3.6,3,431.22585918756363,0,1903.4,31,1
560,39,2058.53,1.5,1,575.8865055612097,1,23318.22,17,0
561,74,1825.93,0.5,1,751.6905353335882,0,28743.98,43,0
562,46,6915.47,1.5,1,582.0044450819626,2,12758.87,35,0
563,31,1323.52,2.6,0,451.14553609680485,0,38392.84,51,0
564,45,1621.41,8.9,2,539.2590752323865,1,18866.91,12,0
565,22,2196.85,0.2,2,536.9307674322424,1,37592.65,57,1
566,64,1874.1,2.1,1,814.0308779836562,0,29161.28,39,1
567,66,8914.23,1.2,2,766.5679080513896,2,43528.03,13,0
568,47,1198.88,2.1,0,673.0935434101578,0,27572.78,37,0
569,63,2200.58,0.1,3,565.6924069258602,1,9688.55,59,0
570,69,3888.01,1.1,2,720.0629660979723,1,41218.26,36,0
571,22,6032.68,5.1,1,486.65403609495417,0,39260.24,34,0
572,29,2199.11,2.4,3,707.657531524426,0,48631.61,24,0
573,33,642.6,1.8,1,692.7973537420044,0,5132.3,6,0
574,43,2643.65,1.0,2,584.865426535072,0,29765.94,55,0
575,43,8792.22,1.1,2,713.9186313350772,0,24837.61,4,0
576,65,3735.92,1.4,0,555.277887053615,0,33708.17,35,1
577,38,3601.6,5.4,6,473.4914401901766,0,49018.9,11,0
578,56,1273.58,10.3,2,697.7965012999921,2,26847.47,37,0
579,53,1173.17,1.7,0,591.4757070860541,0,34444.06,40,0
580,50,3024.3,1.5,3,660.1780603298668,0,17687.07,33,0
581,47,952.32,5.6,1,782.0886591559406,0,15299.04,16,0
582,54,5569.66,1.7,1,527.7745927603703,1,17097.18,59,0
583,40,1514.26,2.4,2,585.6620495160025,0,2411.09,33,0
584,27,2922.73,0.8,2,756.9634504577714,1,14594.66,35,0
585,71,659.44,4.1,1,666.8731730855284,0,9060.85,46,0
586,22,2175.38,2.3,3,530.0217255795403,0,23142.69,55,1
587,53,1154.37,5.0,0,504.49822964605215,0,23310.83,18,1
588,51,465.18,4.6,4,547.1919359896655,0,38378.88,22,1
589,69,4598.45,0.7,0,526.1585295197121,0,25363.44,53,0
590,48,11080.34,3.8,4,623.734811948953,0,23422.54,52,0
591,27,7358.26,4.8,0,607.84345071976,0,11965.5,16,0
592,36,5142.8,1.3,0,627.9237754275351,0,42697.76,37,1
593,49,2140.3,0.6,1,515.9187198440218,0,5004.54,48,1
594,18,5680.03,0.0,2,592.9166092474745,0,49123.65,51,1
595,73,7935.35,1.8,2,394.43002260437834,0,24065.71,47,0
596,22,3325.77,1.3,3,614.5006317361366,0,9706.36,35,0
597,62,1155.76,2.4,3,717.5440644955866,0,18039.24,31,1
598,21,1999.18,0.6,3,457.52540906538195,1,1260.82,10,0
599,33,11639.47,5.9,0,648.3428230647461,0,8742.87,55,0
600,41,2807.94,0.9,1,538.8985648239437,0,17099.32,36,0
601,33,208.55,0.8,1,680.250115369337,1,27943.56,53,1
602,72,920.45,2.0,1,615.8647451212279,0,6909.3,49,0
603,19,2122.69,2.1,1,640.470411266044,1,33960.18,16,0
604,66,6827.13,0.7,1,606.4823898755441,0,42291.69,16,0
605,45,2395.87,1.0,3,732.8331806384352,1,28830.81,52,1
606,49,6929.52,0.6,2,634.7410477695103,1,15196.62,17,1
607,44,1956.81,3.8,5,529.4576285997549,0,6508.92,44,0
608,37,619.29,4.4,1,609.8715052321004,0,1268.99,52,0
609,41,2011.73,1.9,2,563.111895703395,1,36724.22,22,0
610,29,3928.28,3.8,1,616.2399906519589,1,31609.73,30,0
611,67,3675.93,4.0,0,558.0230287633187,0,24076.03,6,0
612,52,1092.16,0.4,2,532.3189264453686,0,5548.78,9,0
613,50,2250.8,10.2,1,619.9272212748446,0,10747.75,4,0
614,50,25533.32,5.2,1,605.5789628616553,2,40851.03,11,1
615,68,1111.41,0.7,2,706.3955845045848,0,24252.65,25,0
616,60,5057.25,0.6,2,558.5044120867187,0,48160.23,38,0
617,54,557.05,0.4,2,401.9146152504693,0,49998.62,14,1
618,29,5949.33,0.4,4,563.6129201536687,0,40135.0,25,1
619,20,1459.92,4.1,1,437.3569241083423,2,13280.09,33,1
620,18,4112.02,1.9,1,641.5671974096576,0,11940.19,44,0
621,50,1060.8,4.6,3,432.6102071651212,0,13054.9,13,0
622,57,3761.91,4.1,3,501.16289375858986,0,49345.86,3,0
623,27,1440.98,2.8,2,563.7665541725137,0,17099.35,15,1
624,60,1682.37,3.5,2,754.3950604761145,0,35469.11,41,0
625,61,4245.39,0.1,1,492.71098842850824,0,47971.38,31,0
626,46,2112.64,1.1,4,601.2404983146586,1,41070.01,8,0
627,30,4041.23,3.0,2,657.9976576957259,1,30081.39,33,1
628,29,2558.89,0.0,5,748.4060553220697,0,8863.79,11,0
629,48,3146.34,0.1,3,677.779475172141,0,9159.44,58,0
630,63,4255.93,5.7,3,709.3906951632465,0,24874.94,20,0
631,19,2252.93,3.5,1,686.4307058851541,1,47621.25,5,1
632,68,1343.67,0.9,4,479.0877028603861,1,45272.44,34,1
633,67,1947.2,3.5,0,635.9692104317047,0,8726.51,47,0
634,52,7755.14,4.7,1,684.8660952172222,0,14742.13,5,0
635,40,3271.29,1.1,2,504.349971032598,1,29646.16,47,0
636,34,1516.38,0.1,0,542.0240123275977,1,24132.81,32,1
637,43,4110.29,8.1,2,519.6807704872944,0,6408.46,8,0
638,25,4335.76,1.3,1,677.2622985968034,1,18780.71,52,0
639,46,4518.79,0.3,2,593.0718879670868,0,47758.36,29,0
640,43,1363.39,2.0,6,567.9154105664903,1,47596.39,4,0
641,27,1726.91,4.4,3,471.8330083347012,0,28191.58,22,0
642,43,1734.61,0.8,3,593.2605746806207,0,31945.43,19,1
643,51,2233.85,0.9,2,543.2411645015251,0,11484.36,35,0
644,68,4587.71,0.8,3,624.3339565264163,0,37226.66,19,0
645,58,3777.99,14.4,2,485.7032801354549,0,3098.56,39,1
646,24,4024.57,0.7,1,617.7906259506201,1,11423.77,31,0
647,21,8806.24,2.6,4,556.104922950118,1,791.24,11,0
648,70,5172.51,7.8,4,475.07030742648533,0,19592.21,6,0
649,67,2661.27,0.5,5,467.27159621218533,0,42587.93,48,1
650,62,1156.2,10.6,0,482.2979611977306,1,49134.07,42,1
651,28,1683.05,8.8,1,579.3600942559458,0,33553.92,57,0
652,46,2417.85,6.5,0,612.09954343635,0,37370.9,15,0
653,73,5786.62,0.7,1,626.9823632377181,1,13506.1,8,0
654,53,2916.49,3.0,1,630.7552917728448,1,26256.47,48,0
655,42,1763.48,4.3,1,524.14767390208,0,36960.61,11,0
656,38,1658.53,12.8,0,705.8402908095176,1,25115.15,28,1
657,74,2819.56,0.6,3,555.7774473991847,0,4883.05,51,0
658,53,6075.32,4.4,2,645.0149760059732,0,37172.78,41,0
659,27,10644.68,1.2,0,583.5844566506183,0,11368.44,43,0
660,54,2528.51,0.6,1,637.5621231703042,2,5336.03,49,1
661,26,2876.14,1.6,2,578.5671933855086,0,24163.87,44,0
662,41,1128.73,4.7,7,639.3634876574566,1,4193.15,16,0
663,52,14063.72,1.9,5,599.2611130119676,0,31657.46,50,0
664,66,971.85,2.3,3,681.3840570650689,0,32203.43,36,0
665,52,7610.85,16.0,0,518.1314956788801,0,13206.75,6,1
666,65,2225.49,1.5,1,423.0108664109422,0,48244.45,23,0
667,53,1845.5,2.9,2,502.6642580565903,0,41310.35,33,0
668,35,1226.59,1.4,1,706.8918415238034,0,5924.55,49,0
669,66,20497.1,1.5,1,584.544118011226,2,37551.35,45,0
670,56,3558.85,3.6,1,609.2062295546563,0,17977.2,23,0
671,49,3032.14,8.3,5,494.6363385953613,0,37639.28,45,0
672,41,6059.52,2.3,2,606.5553725150279,2,40139.34,31,0
673,40,1771.06,4.4,1,497.71873559273035,0,7993.21,57,1
674,49,2985.36,0.3,3,512.4218724947245,0,33261.18,26,0
675,54,3118.38,0.7,5,559.751631717612,0,43205.13,47,0
676,29,1978.87,2.1,1,644.5097257842145,0,16506.99,18,0
677,66,7783.1,0.1,3,655.184758064251,1,4476.25,11,0
678,72,2502.58,0.9,1,657.9044897937837,0,1849.74,23,0
679,30,860.48,2.2,3,441.1915884955626,1,5945.05,4,1
680,40,2342.1,0.0,5,599.3335499609739,1,708.19,4,0
681,42,3638.56,0.9,2,580.3218166617264,1,16683.82,39,0
682,52,1458.56,2.2,1,446.78175839185445,1,15316.77,39,0
683,58,1553.59,2.6,0,601.5983766722198,0,5961.89,7,1
684,47,1925.6,7.8,1,574.9572782563239,0,32730.33,48,0
685,34,7918.75,3.1,3,651.1525672117888,0,49599.36,8,0
686,66,2018.83,1.6,4,608.1247076239803,0,45095.86,50,0
687,37,9351.51,8.0,1,545.0679469716747,1,13016.1,50,0
688,65,1822.64,4.6,5,692.5762450456978,1,38614.09,10,0
689,42,3866.14,0.7,2,377.87664992248756,1,46874.73,34,0
690,39,2086.0,0.4,3,593.5734871570389,1,45365.03,39,0
691,30,5449.43,3.4,1,423.6749068008064,0,44285.2,15,0
692,36,1218.51,2.5,3,508.780672879388,0,39429.3,5,0
693,66,5400.72,4.7,1,652.4813703009349,1,15003.08,11,1
694,53,3265.26,4.0,5,472.5802519559197,1,4636.37,6,1
695,29,1786.49,2.9,4,457.6282181296065,0,24647.06,30,1
696,58,2609.78,12.9,2,838.1944983415624,1,3212.16,42,1
697,36,10168.85,2.3,3,464.07109485798355,0,49924.45,18,0
698,29,3328.5,0.4,1,765.0520903087973,1,18236.33,59,0
699,26,1699.04,5.3,2,582.7797835420739,1,47937.83,13,1
700,24,1137.11,0.9,1,547.5170878561024,2,38769.49,57,0
701,45,4466.33,4.5,5,656.6786390588205,0,20858.9,21,0
702,31,3486.58,9.4,1,733.6594075544499,0,6356.41,44,0
703,48,5197.93,3.6,2,485.39320578916715,1,12241.06,24,0
704,69,925.39,2.7,0,548.9750210271469,1,33815.71,41,1
705,36,1167.0,1.9,1,684.6869734684252,0,41581.79,14,0
706,64,7461.44,1.4,0,628.7994312427,0,48982.3,57,1
707,33,3885.76,1.3,3,710.1917830641382,0,7042.03,32,0
708,70,4567.5,3.0,0,651.5111954431779,1,8219.39,42,1
709,22,1380.02,4.2,4,780.8224009149149,0,2600.75,44,0
710,52,1359.96,3.4,1,617.8588598833651,1,13388.04,7,0
711,29,6588.01,0.7,2,622.1811148330962,1,41142.84,39,0
712,42,6841.09,2.0,2,632.1721372015799,0,10313.71,47,0
713,69,1248.06,4.7,2,585.7511148273442,1,27619.31,34,0
714,38,1071.17,1.9,1,684.8087158800924,2,22597.16,36,0
715,53,2732.92,2.3,2,623.7041223863026,2,16628.4,14,0
716,70,1572.66,4.4,0,678.8180009145144,0,31108.15,45,1
717,40,1546.67,3.2,5,694.449985362416,0,25365.13,4,0
718,33,1095.42,1.6,4,642.8454681560328,0,17070.78,49,0
719,74,2049.3,6.8,4,650.1716324234196,0,34598.12,54,0
720,56,1183.52,0.5,1,498.96702124034664,0,14358.43,9,0
721,62,1241.01,16.2,1,544.9646412180178,0,32337.58,34,0
722,70,3784.67,0.4,3,684.3383452990731,0,47883.67,42,1
723,59,2852.19,0.0,1,742.3631181818514,3,36583.12,37,1
724,56,4393.59,6.6,3,405.95697744916396,0,21210.78,51,1
725,31,796.94,0.8,0,543.2136852748586,0,37504.19,54,1
726,48,3004.61,3.9,1,602.362060241465,0,40557.47,8,0
727,22,15685.78,5.0,3,512.0725537919323,0,16629.1,24,0
728,52,2213.17,5.9,2,517.7480355818317,0,35404.04,27,0
729,40,5766.38,14.3,3,647.4919873793805,0,22002.61,49,0
730,46,5726.19,1.0,2,758.1375969171434,1,41016.86,15,0
731,60,5956.03,3.7,1,396.8176443677859,0,15121.19,25,0
732,28,3406.12,0.4,2,582.9523851018304,0,46919.1,47,0
733,35,4688.5,1.6,1,646.3280341790388,0,28951.95,46,0
734,64,5214.56,5.7,1,678.0213972200241,0,17988.51,48,1
735,29,4956.01,1.4,3,631.9127343069039,2,21258.88,11,0
736,26,1219.34,2.7,6,776.1402549936115,0,17716.03,44,0
737,27,760.59,2.1,1,602.8906593325794,0,7739.19,39,0
738,61,860.17,3.1,2,731.1992790392097,0,3890.37,55,0
739,34,2401.56,10.8,5,535.3632329654031,2,16428.05,39,1
740,55,4794.1,0.2,2,605.798294658885,0,23205.18,55,1
741,24,1232.09,2.6,0,478.72849242011495,1,18409.94,32,1
742,63,6242.75,6.0,4,690.0864440548994,1,1189.02,22,0
743,30,1994.56,2.0,1,587.9557137358823,0,29160.81,40,0
744,57,2009.81,0.2,1,635.7821062519898,1,7668.42,46,0
745,59,1527.08,2.5,0,568.6631368714926,0,10944.76,51,0
746,26,659.95,1.2,1,658.6428501659016,0,6477.05,18,0
747,67,3581.19,0.5,3,639.7433973855752,0,26261.42,52,1
748,44,11732.69,5.7,3,500.53485700287933,1,5210.38,59,0
749,19,2835.2,2.2,2,506.32325674169897,1,13189.68,24,1
750,22,678.24,8.1,0,597.2231269658648,0,22859.58,40,0
751,46,5565.12,4.9,2,665.9573957406658,1,8801.59,12,0
752,54,812.54,3.5,1,786.2895553113848,0,22588.95,22,0
753,55,1133.17,0.0,3,630.2990856665729,0,17465.39,55,0
754,36,2463.48,1.7,0,700.753140248854,0,43099.56,43,0
755,25,3288.79,0.7,1,438.7149065235831,1,39847.71,4,1
756,65,1330.18,7.3,3,801.2955849433982,0,49646.3,5,0
757,62,2387.85,0.6,4,660.5686211129192,0,26681.13,44,0
758,18,5282.37,1.0,0,595.039548884122,0,28982.16,10,0
759,39,5894.31,2.2,2,583.5303952542074,1,47358.97,11,1
760,69,8112.53,0.9,1,489.2800202141002,0,20279.81,30,0
761,34,13732.7,0.7,1,517.8713204279829,0,28006.29,23,0
762,24,5698.23,2.7,2,791.0435632133414,0,19264.73,53,0
763,42,2506.42,0.3,1,501.0995561713987,0,27520.1,35,0
764,62,5928.05,0.2,4,499.17322421336553,0,4497.94,36,0
765,21,4330.22,1.4,3,529.7779513924421,0,39297.81,54,0
766,53,4469.78,3.8,3,480.1819247038727,1,49271.36,6,0
767,23,3435.01,2.4,3,601.530657484551,0,3754.15,50,0
768,48,1437.06,1.6,4,708.8910512665238,0,40151.47,55,0
769,36,1309.66,2.5,1,538.9507673727967,0,12465.87,27,1
770,61,2758.12,1.4,3,462.66757202391784,0,10278.58,34,0
771,71,3358.09,8.3,3,629.1861313014654,2,34821.83,14,1
772,56,1730.99,0.2,3,594.4225662320187,0,2684.55,4,0
773,44,4182.54,3.4,4,700.2724550081625,1,23430.35,49,1
774,27,15750.27,6.7,1,554.5491700697729,1,571.5,52,0
775,43,738.44,4.9,1,573.9843220373325,0,27942.5,50,0
776,36,4749.5,0.6,0,585.0469635456731,0,23373.04,55,0
777,56,2827.7,1.1,6,608.9004110553482,0,45816.39,14,0
778,20,4274.94,3.8,0,560.7438322642411,1,36153.46,52,1
779,62,2112.08,0.3,1,544.5355891953991,2,6737.31,48,1
780,30,2652.22,5.0,3,414.96223151181584,0,18049.73,28,0
781,67,3306.35,3.8,1,543.4612790879883,0,46613.2,23,0
782,45,2341.84,3.9,2,671.5223268081752,1,36404.04,46,0
783,37,883.21,0.3,1,685.0245519368885,0,29916.62,39,0
784,45,2472.21,3.8,1,552.88869764087,0,28174.04,57,0
785,25,959.92,3.4,2,729.9485998181763,2,20205.87,38,0
786,58,5026.88,5.3,2,597.1295928299645,1,29467.47,20,1
787,56,670.19,0.1,2,466.2153628184052,0,38697.39,26,0
788,18,6788.08,0.1,2,434.7615943545744,1,6813.11,32,0
789,20,4203.41,1.4,2,721.8257922619727,0,48506.62,19,0
790,30,4216.29,0.5,2,562.6996274738926,1,12348.56,18,1
791,45,527.71,2.5,4,478.5935476927421,1,22663.26,44,0
792,74,2291.86,7.5,1,374.0723828564465,0,1624.42,19,0
793,66,7501.44,1.5,1,560.4283889124857,0,27742.12,46,0
794,42,1968.67,5.6,2,640.4750858996362,1,19402.41,14,0
795,73,1258.34,0.0,2,530.2308855953795,0,12862.92,29,0
796,50,1791.24,0.6,3,494.67548398661285,0,49283.45,57,1
797,55,2822.5,0.1,2,545.0624231393273,1,21692.99,6,0
798,70,1508.55,1.2,1,724.3192019144856,0,21007.67,37,0
799,23,7998.86,7.2,3,460.70183823248095,0,23423.61,3,0
800,61,2830.66,0.3,5,535.8298969577482,0,6249.61,14,0
801,62,1911.31,2.8,2,721.0757739617591,0,19958.26,31,1
802,49,1052.5,1.8,3,649.4176289423754,0,17152.01,10,0
803,62,4392.08,8.4,1,617.9127813778956,1,23523.66,10,0
804,64,4312.76,0.4,4,535.1553864583751,0,42902.75,14,1
805,38,1581.66,0.7,3,603.0504814500428,0,10042.88,38,0
806,33,498.17,0.1,2,546.2170931546699,1,30583.1,50,0
807,71,4140.66,1.7,3,514.0613868929249,2,2363.04,36,0
808,38,2567.16,1.0,2,491.994252469826,0,16181.23,38,0
809,28,3900.49,6.1,1,678.4095596372498,1,23896.55,57,0
810,54,14267.5,2.8,1,593.9593867783865,2,4176.82,6,1
811,53,2917.65,2.9,3,631.4513743802696,1,27426.41,13,0
812,52,1976.2,2.3,4,615.1673185801403,0,15861.12,5,1
813,36,1190.52,0.3,5,644.0918827808359,1,49644.1,12,0
814,37,2321.72,1.8,3,574.5281210014108,0,31732.99,14,0
815,74,3389.58,22.8,2,551.8342548945426,0,12586.67,51,0
816,35,3110.83,5.4,0,518.4719670608878,0,5582.33,11,0
817,64,11834.48,6.7,3,458.60308665928864,1,2515.63,23,0
818,58,4443.81,5.2,3,487.79668293770834,1,4993.28,36,0
819,66,2676.22,0.3,3,563.4582278899778,0,34162.95,24,0
820,31,1693.84,0.8,1,439.6960515564522,0,42822.12,20,0
821,32,3689.84,0.0,2,461.771409586397,0,8258.29,46,0
822,48,1442.88,1.1,3,704.2139892635178,0,20405.66,8,1
